foundation_name,program_name,fiscal_year,description,target_org_types,target_issues,target_regions,amount_min_jpy,amount_max_jpy,amount_note,deadline,deadline_month_recurring,application_method,requires_registration,requires_legal_entity,min_operation_years,total_applicants_recent,total_adopted_recent,adoption_rate_pct,grant_url,pdf_url,status,data_completeness,data_source
東京都,東京都多摩地域：「多摩・島しょアドベンチャーツーリズム推進事業助...,2026,,,地域コミュニティ|文化・芸術|食・フードバンク,,,20000000,,2025-09-22,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63672,,unknown,partial,補助金ポータル
東京都,東京都多摩地域：「多摩・島しょ安定集客促進事業助成金」≪第2回≫...,2026,,,地域コミュニティ,,,20000000,,2025-09-22,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63671,,unknown,partial,補助金ポータル
全国,「2026年度地球環境基金助成金」,2026,,,環境・気候変動|地域コミュニティ|まちづくり,,,12000000,,2025-10-14,10,,,,,,,,https://hojyokin-portal.jp/subsidies/63636,,unknown,partial,補助金ポータル
福岡県,福岡県：「福岡県サイクルスタンド整備等補助金」（令和7年度）,2026,,,環境・気候変動|地域コミュニティ|まちづくり,,,1000000,,2025-04-21,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63599,,unknown,partial,補助金ポータル
鹿児島,鹿児島県奄美群島内：「奄美群島の宝を次世代につなぐ助成事業（世界...,2026,,,子ども・青少年|教育・学習支援|環境・気候変動|地域コミュニティ|まちづくり|就労・雇用,,,300000,,2025-05-01,5,,,,,,,,https://hojyokin-portal.jp/subsidies/63590,,unknown,partial,補助金ポータル
全国,「みらいの福祉施設建築プロジェクト」≪第5回第3期≫,2026,,,地域コミュニティ|まちづくり|防災・減災,,2025,2026,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63582,,unknown,partial,補助金ポータル
岩手県,岩手県：「海外出願支援事業」≪第3回≫（令和7年度）,2026,,,国際協力,,,1500000,,2025-09-08,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63565,,unknown,partial,補助金ポータル
青森県,青森県：「中小企業等海外展開支援事業費補助金 （海外出願支援事業...,2026,,,国際協力,,,3000000,,2025-08-25,8,,,,,,,,https://hojyokin-portal.jp/subsidies/63563,,unknown,partial,補助金ポータル
北海道,北海道上士幌町：「上士幌町まちづくり活動支援事業」（令和7年度）,2026,,,地域コミュニティ|まちづくり,,,1000000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63560,,unknown,partial,補助金ポータル
大阪府,大阪府和泉市：「令和8年度和泉市市民活動推進支援事業」,2026,,,地域コミュニティ|まちづくり|文化・芸術,,,800000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63522,,unknown,partial,補助金ポータル
東京都,東京都：「カスタマーハラスメント防止対策推進事業（企業向け奨励金...,2026,,,環境・気候変動,,,400000,,2025-09-24,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63506,,unknown,partial,補助金ポータル
長野県,長野県：「パパ育休応援奨励金」（令和7年度）,2026,,,就労・雇用,,,300000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63504,,unknown,partial,補助金ポータル
広島県,広島県：「Go！ひろしま奨学金返済支援制度導入企業応援補助金」,2026,,,就労・雇用,,2025,2026,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63484,,unknown,partial,補助金ポータル
長野県,長野県千曲市：「千曲市協働事業提案制度」（令和7年度）,2026,,,地域コミュニティ|まちづくり,,,1500000,,2025-09-17,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63471,,unknown,partial,補助金ポータル
全国,「キャリアアップ助成金（障害者正社員化コース）」（令和7年度）,2026,,,障害者支援|医療・保健|就労・雇用,,,1200000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63446,,unknown,partial,補助金ポータル
神奈川,神奈川県平塚市：「正規雇用促進補助金」（令和7年度）,2026,,,就労・雇用,,,600000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63438,,unknown,partial,補助金ポータル
岡山県,岡山県：「篠原欣子記念財団　こども食堂応援プログラム」,2026,,,地域コミュニティ|まちづくり|食・フードバンク,,,150000,,2025-10-03,10,,,,,,,,https://hojyokin-portal.jp/subsidies/63391,,unknown,partial,補助金ポータル
岩手県,岩手県花巻市：「市民団体等活動支援事業補助金」,2026,,,地域コミュニティ|まちづくり,,,300000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63383,,unknown,partial,補助金ポータル
岐阜県,岐阜県恵那市：「恵那市観光振興補助金」（令和7年度）,2026,,,環境・気候変動,,,1500000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63336,,unknown,partial,補助金ポータル
大阪府,大阪府豊中市：「令和7年度IT化促進補助金」,2026,,,その他,,,100000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63308,,unknown,partial,補助金ポータル
大阪府,大阪府豊中市：「人材確保促進補助金」（令和7年度）,2026,,,環境・気候変動|就労・雇用,,,150000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63306,,unknown,partial,補助金ポータル
大阪府,大阪府豊中市：「豊中市展示会等出展支援補助金」（令和7年度）,2026,,,科学技術,,,150000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63302,,unknown,partial,補助金ポータル
大阪府,大阪府豊中市：「商品高付加価値化応援金」（令和7年度）,2026,,,その他,,,200000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63293,,unknown,partial,補助金ポータル
山形県,山形県山形市：「山形市非FIT型太陽光発電設備導入事業費補助金」,2026,,,その他,,,5000000,,2025-04-23,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63261,,unknown,partial,補助金ポータル
茨城県,茨城県行方市：「市民等自主企画事業補助金（市制施行20周年記念事...,2026,,,地域コミュニティ|まちづくり,,,200000,,2025-04-21,4,,,,,,,,https://hojyokin-portal.jp/subsidies/63258,,unknown,partial,補助金ポータル
全国,「For Children基⾦」（令和8年度）,2026,,,地域コミュニティ|まちづくり,,,1000000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63199,,unknown,partial,補助金ポータル
東京都,東京都八王子市：「八王子市エネルギー・物価高騰対策事業者支援金」,2026,,,医療・保健|環境・気候変動,,,100000,,2025-09-12,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63175,,unknown,partial,補助金ポータル
東京都,東京都：「令和7年度アニメ等コンテンツを活用した誘客促進事業」,2026,,,地域コミュニティ|まちづくり,,,20000000,,2025-09-10,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63156,,unknown,partial,補助金ポータル
全国,「米粉商品開発等支援対策事業」≪3次公募≫（令和6年度）,2026,,,その他,,,84000000,,2025-09-08,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63152,,unknown,partial,補助金ポータル
全国,「令和7年度食料・生産資材の安定的なサプライチェーンの確保に向け...,2026,,,国際協力|食・フードバンク,,,3750000,,2025-09-08,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63151,,unknown,partial,補助金ポータル
大分県,大分県日出町：「燃油高騰対策運輸事業者支援金」,2026,,,その他,,,1000000,,2025-08-29,8,,,,,,,,https://hojyokin-portal.jp/subsidies/63138,,unknown,partial,補助金ポータル
山口県,山口県：「海外出願支援事業（中小企業等海外展開支援事業費補助金）...,2026,,,国際協力,,,3000000,,2025-09-05,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63111,,unknown,partial,補助金ポータル
全国,「認定NPO法人取得資金助成」（令和7年度）,2026,,,地域コミュニティ,,,300000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63110,,unknown,partial,補助金ポータル
全国,「塩沼亮潤 大阿闍梨基金」≪第3回≫,2026,,,子ども・青少年|貧困・生活困窮|地域コミュニティ|まちづくり,,,500000,,2025-08-29,8,,,,,,,,https://hojyokin-portal.jp/subsidies/63109,,unknown,partial,補助金ポータル
千葉県,千葉県山武市：「山武市市民提案型交流のまちづくり推進事業」,2026,,,地域コミュニティ|まちづくり,,,300000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63062,,unknown,partial,補助金ポータル
福島県,福島県鮫川村：「鮫川村起業・創業支援事業補助金」,2026,,,その他,,,300000,,2025-07-01,7,,,,,,,,https://hojyokin-portal.jp/subsidies/63043,,unknown,partial,補助金ポータル
北海道,北海道：「北海道CGCみどりとこころの基金」≪第34回≫,2026,,,教育・学習支援|環境・気候変動|地域コミュニティ|まちづくり,,2025,2025,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63022,,unknown,partial,補助金ポータル
島根県,島根県大田市：「石見銀山世界遺産登録20周年・発見500年記念文...,2026,,,地域コミュニティ|まちづくり|文化・芸術,,,1000000,,2025-09-05,9,,,,,,,,https://hojyokin-portal.jp/subsidies/63017,,unknown,partial,補助金ポータル
滋賀県,滋賀県：「ニホンジカ狩猟奨励事業」（令和7年度）,2026,,,地域コミュニティ|まちづくり,,2025,4000,,2025-09-08,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62969,,unknown,partial,補助金ポータル
東京都,東京都豊島区：「豊島区宿泊機能を備えた子どもの居場所事業補助金」,2026,,,子ども・青少年|地域コミュニティ|まちづくり,,2025,2025,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62959,,unknown,partial,補助金ポータル
岡山県,岡山県：「中小企業等海外展開支援事業費補助金（海外出願支援事業）...,2026,,,国際協力,,,3000000,,2025-09-16,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62919,,unknown,partial,補助金ポータル
島根県,島根県：「令和7年度島根県省力化投資等支援事業補助金」≪第4次≫,2026,,,その他,,,1500000,,2025-09-30,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62914,,unknown,partial,補助金ポータル
神奈川,神奈川県厚木市：「厚木市子どものつながりの場づくり事業補助金」,2026,,,子ども・青少年|環境・気候変動|地域コミュニティ|まちづくり,,,60000,,2025-07-01,7,,,,,,,,https://hojyokin-portal.jp/subsidies/62896,,unknown,partial,補助金ポータル
兵庫県,兵庫県三田市：「農山漁村振興交付金（地域資源活用価値創出対策）」,2026,,,地域コミュニティ|農山漁村・地方創生,,2025,2025,,2025-09-16,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62884,,active,partial,補助金ポータル
岩手県,岩手県：「令和7年度岩手県地方創生起業支援金」≪3次公募≫,2026,,,地域コミュニティ|まちづくり|農山漁村・地方創生,,,2000000,,2025-09-03,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62837,,unknown,partial,補助金ポータル
神奈川,神奈川県：「令和7年度中小企業生産性向上促進事業費補助金」≪2次...,2026,,,環境・気候変動,,,5000000,,2025-09-08,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62828,,unknown,partial,補助金ポータル
全国,「お金をまわそう基金助成事業」（令和8年度）,2026,,,地域コミュニティ|まちづくり,,2025,2025,,2025-08-25,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62827,,unknown,partial,補助金ポータル
京都府,京都府：「京都府物価高騰対策・生活困窮者支援事業費補助金（通年実...,2026,,,貧困・生活困窮|地域コミュニティ|まちづくり,,,1200000,,2025-08-29,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62816,,unknown,partial,補助金ポータル
茨城県,茨城県つくば市：「つくば市空家等を活用した地域交流拠点づくり支援...,2026,,,地域コミュニティ|まちづくり,,,500000,,2025-05-07,5,,,,,,,,https://hojyokin-portal.jp/subsidies/62813,,unknown,partial,補助金ポータル
京都府,京都府：「児童虐待防止地域推進事業」,2026,,,子ども・青少年|地域コミュニティ|まちづくり,,,150000,,2025-09-08,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62809,,unknown,partial,補助金ポータル
全国,「令和7年度農林水産物・食品輸出促進対策事業（輸出環境整備推進事...,2026,,,環境・気候変動|地域コミュニティ|国際協力|食・フードバンク,,,19980000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62800,,unknown,partial,補助金ポータル
北海道,北海道上士幌町：「上士幌町創業促進支援事業」,2026,,,地域コミュニティ|まちづくり|就労・雇用,,,3000000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/62736,,unknown,partial,補助金ポータル
岩手県,岩手県大船渡市：「令和7年度大船渡市まちなか・商店街起業支援事業...,2026,,,その他,,,750000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/62735,,unknown,partial,補助金ポータル
山口県,山口県：「初任給等引上げ応援奨励金」（令和7年度）,2026,,,就労・雇用,,,1000000,,2025-04-14,4,,,,,,,,https://hojyokin-portal.jp/subsidies/62723,,unknown,partial,補助金ポータル
鹿児島,鹿児島県北薩地域振興局管内：「令和7年度北薩地域UIJターン就労...,2026,,,地域コミュニティ|まちづくり|就労・雇用,,,200000,,2026-02-27,2,,,,,,,,https://hojyokin-portal.jp/subsidies/62720,,unknown,partial,補助金ポータル
北海道,北海道上士幌町：「上士幌町農林商工等連携・ビジネス創出促進事業」...,2026,,,地域コミュニティ,,,1000000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62718,,unknown,partial,補助金ポータル
全国,「脱炭素成長型経済構造移行推進対策費補助金（次期航空機開発等支援...,2026,,,科学技術,,2025,2025,,2025-09-02,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62716,,unknown,partial,補助金ポータル
徳島県,徳島県：「徳島県持続可能な地域力創造支援費補助金」≪2次募集≫（...,2026,,,地域コミュニティ|まちづくり,,,500000,,2025-08-29,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62704,,unknown,partial,補助金ポータル
全国,「小規模事業者持続化補助金（創業型）」≪第2回≫,2026,,,その他,,,2000000,,2025-10-03,10,,,,,,,,https://hojyokin-portal.jp/subsidies/62703,,unknown,partial,補助金ポータル
全国,「2026年度 年賀寄付金助成金」,2026,,,地域コミュニティ|まちづくり,,,5000000,,2025-09-10,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62702,,unknown,partial,補助金ポータル
愛媛県,愛媛県東温市：「東温市エネルギー価格高騰対策中小零細企業応援給付...,2026,,,医療・保健,,,100000,,2025-08-07,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62698,,active,partial,補助金ポータル
東京都,東京都：「令和7年度ナイトタイム等（夜間・早朝）における観光促進...,2026,,,地域コミュニティ|まちづくり,,,30000000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62688,,unknown,partial,補助金ポータル
東京都,東京都：「令和7年度水辺のにぎわい創出事業費助成金」≪第2回≫,2026,,,地域コミュニティ|まちづくり,,,10000000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62684,,unknown,partial,補助金ポータル
東京都,東京都清瀬市：「令和7年度清瀬市物価高騰対策商工業者支援事業」,2026,,,環境・気候変動,,100000,100000,,2025-08-22,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62657,,unknown,partial,補助金ポータル
全国,「令和6年度農林水産物・食品輸出促進緊急対策事業（輸出環境整備緊...,2026,,,環境・気候変動|地域コミュニティ|国際協力|食・フードバンク,,2025,2025,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62645,,unknown,partial,補助金ポータル
青森県,青森県野辺地町：「令和7年度野辺地町産業創出応援事業補助金」,2026,,,地域コミュニティ|就労・雇用,,,1500000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/62594,,unknown,partial,補助金ポータル
全国,「農林水産物・食品輸出促進緊急対策事業（海外サプライチェーン構築...,2026,,,国際協力|食・フードバンク,,2025,2025,,2025-08-27,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62528,,unknown,partial,補助金ポータル
東京都,東京都：「地域資源発掘型プログラム事業（プログラム事業のアイディ...,2026,,,地域コミュニティ|まちづくり,,,10000000,,2025-08-28,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62502,,unknown,partial,補助金ポータル
全国,「スマート水産業推進事業」≪第1回≫,2026,,,科学技術,,2025,2025,,2025-08-22,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62491,,unknown,partial,補助金ポータル
滋賀県,西日本地区：「NPO基盤強化資金助成（組織および事業活動の強化資...,2026,,,高齢者・介護|障害者支援|地域コミュニティ|まちづくり|文化・芸術,,,700000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62470,,unknown,partial,補助金ポータル
長野県,長野県：「再生可能エネルギー普及総合支援事業補助金（再エネ活用可...,2026,,,環境・気候変動|地域コミュニティ|まちづくり,,,5000000,,2025-08-25,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62466,,unknown,partial,補助金ポータル
全国,「環境市民活動助成（地域美化助成）」（令和8年度）,2026,,,環境・気候変動|地域コミュニティ|まちづくり,,,500000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62439,,unknown,partial,補助金ポータル
長崎県,長崎県西海市：「令和7年度子ども体験活動事業費補助金」≪2次募集...,2026,,,子ども・青少年|地域コミュニティ|まちづくり|文化・芸術,,2025,2025,,2025-09-30,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62435,,unknown,partial,補助金ポータル
静岡県,静岡県浜松市：「浜松市こどもの居場所づくり助成事業費補助金（令和...,2026,,,地域コミュニティ|まちづくり,,,200000,,2025-08-19,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62399,,unknown,partial,補助金ポータル
山口県,山口県：「まちなかにぎわい創出プロジェクト推進事業（データマーケ...,2026,,,地域コミュニティ|まちづくり,,,9000000,,2025-08-12,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62392,,unknown,partial,補助金ポータル
山口県,山口県：「まちなかにぎわい創出プロジェクト推進事業（データマーケ...,2026,,,地域コミュニティ|まちづくり,,,1000000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/62391,,unknown,partial,補助金ポータル
岡山県,岡山県岡山市：「地域活力創出事業補助金」（令和7年度）,2026,,,地域コミュニティ|まちづくり,,,450000,,2025-11-10,11,,,,,,,,https://hojyokin-portal.jp/subsidies/62387,,unknown,partial,補助金ポータル
島根県,島根県大田市：「新商品開発等支援事業（新商品開発チャレンジ支援事...,2026,,,地域コミュニティ|まちづくり|文化・芸術,,,300000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62385,,unknown,partial,補助金ポータル
富山県,富山県：「令和7年度富山県オンライン海外販路開拓支援補助金」,2026,,,国際協力,,,500000,,2025-10-01,10,,,,,,,,https://hojyokin-portal.jp/subsidies/62348,,unknown,partial,補助金ポータル
新潟県,新潟県：「新潟県なりわい再建支援補助金」《第7次》,2026,,,その他,,2025,2025,,2025-07-22,7,,,,,,,,https://hojyokin-portal.jp/subsidies/62331,,unknown,partial,補助金ポータル
広島県,広島県：「令和7年度観光プロダクト開発促進補助金」≪追加募集≫,2026,,,その他,,,5000000,,2025-08-01,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62328,,unknown,partial,補助金ポータル
岡山県,岡山県岡山市：「「地域をつなぐ活動」支援助成金」≪2回目≫（令和...,2026,,,地域コミュニティ|まちづくり,,,100000,,2025-08-29,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62326,,unknown,partial,補助金ポータル
富山県,富山県砺波市：「美の里保全活動支援事業」（令和7年度）,2026,,,教育・学習支援|環境・気候変動|地域コミュニティ|まちづくり|農山漁村・地方創生,,,150000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62261,,unknown,partial,補助金ポータル
山形県,山形県：「令和7年度中小企業等海外展開支援事業（海外出願支援事業...,2026,,,国際協力,,,3000000,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62239,,unknown,partial,補助金ポータル
長崎県,長崎県佐世保市：「佐世保市障がい福祉施設整備補助事業（令和8年度...,2026,,,医療・保健,,2025,2025,,2025-08-06,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62235,,unknown,partial,補助金ポータル
千葉県,千葉県市川市：「市川市省エネ・創エネ設備設置費等補助金（中小事業...,2026,,,その他,,,500000,,2025-05-07,5,,,,,,,,https://hojyokin-portal.jp/subsidies/62227,,unknown,partial,補助金ポータル
奈良県,奈良県：「中小企業省力化・生産性向上設備投資支援補助金」,2026,,,その他,,,5000000,,2025-08-28,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62223,,unknown,partial,補助金ポータル
大分県,大分県：「大分県祖母・傾・大崩ユネスコエコパーク受入環境整備支援...,2026,,,環境・気候変動|地域コミュニティ,,,1000000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/62203,,unknown,partial,補助金ポータル
兵庫県,兵庫県：「ひょうご安全の日推進事業助成金（実践活動事業・若者支援...,2026,,,地域コミュニティ|まちづくり|文化・芸術|防災・減災,,,300000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/62185,,unknown,partial,補助金ポータル
兵庫県,兵庫県：「ひょうご安全の日推進事業助成金（全県事業・ 地域事業）...,2026,,,地域コミュニティ|まちづくり|文化・芸術|防災・減災,,,600000,,2025-10-01,10,,,,,,,,https://hojyokin-portal.jp/subsidies/62184,,unknown,partial,補助金ポータル
宮城県,宮城県仙台市：「地域づくりパートナープロジェクト推進助成事業」（...,2026,,,地域コミュニティ|まちづくり,,,3000000,,2025-10-24,10,,,,,,,,https://hojyokin-portal.jp/subsidies/62152,,unknown,partial,補助金ポータル
茨城県,茨城県：「令和7年度茨城県依存症等対策支援事業補助金」,2026,,,地域コミュニティ|まちづくり,,,50000,,2025-09-22,9,,,,,,,,https://hojyokin-portal.jp/subsidies/62141,,unknown,partial,補助金ポータル
全国,「令和7年度動物用医薬品対策事業」≪第3回≫,2026,,,その他,,2025,2025,,2025-08-20,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62129,,unknown,partial,補助金ポータル
全国,「令和8年度　未来応援ネットワーク事業」,2026,,,貧困・生活困窮|環境・気候変動|地域コミュニティ|まちづくり,,,4000000,,2025-08-05,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62128,,unknown,partial,補助金ポータル
福島県,福島県：「「ふくしまプライド。」県産農林水産物販売力強化支援事業...,2026,,,その他,,,700000,,2025-08-08,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62109,,unknown,partial,補助金ポータル
滋賀県,滋賀県：「水草等対策技術開発支援事業」≪第3期≫,2026,,,環境・気候変動|地域コミュニティ|まちづくり|科学技術,,,4400000,,2025-08-08,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62108,,unknown,partial,補助金ポータル
長野県,長野県 ：「奨学金返還支援制度導入企業サポート事業補助金」（令和...,2026,,,就労・雇用,,,320000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/62098,,unknown,partial,補助金ポータル
全国,「令和7年度海外技術協力促進検討事業（アフリカにおける持続可能な...,2026,,,環境・気候変動|国際協力|科学技術,,,35000000,,2025-08-12,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62088,,unknown,partial,補助金ポータル
全国,「令和7年度海外技術協力促進検討事業（グローバルサウスの農業水利...,2026,,,国際協力|科学技術,,2025,2025,,2025-08-12,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62087,,unknown,partial,補助金ポータル
愛媛県,愛媛県：「海外出願支援事業補助金」≪第2回≫（令和7年度）,2026,,,国際協力,,,3000000,,2025-08-20,8,,,,,,,,https://hojyokin-portal.jp/subsidies/62085,,unknown,partial,補助金ポータル
茨城県,茨城県つくば市：「つくば市既存商店街等空き店舗活用補助金」（令和...,2026,,,地域コミュニティ|まちづくり,,,2100000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/62063,,unknown,partial,補助金ポータル
愛媛県,愛媛県西予市：「西予市地域内発型産業創出事業費補助金」,2026,,,地域コミュニティ,,,1000000,,2025-06-02,6,,,,,,,,https://hojyokin-portal.jp/subsidies/62025,,unknown,partial,補助金ポータル
東京都,東京都昭島市：「令和7年度昭島市ものづくり企業等地域共生推進補助...,2026,,,環境・気候変動|地域コミュニティ|まちづくり,,,4000000,,2025-04-15,4,,,,,,,,https://hojyokin-portal.jp/subsidies/61977,,unknown,partial,補助金ポータル
奈良県,奈良県奈良市：「奈良市省エネ診断支援補助金」,2026,,,その他,,,20000,,2026-03-19,3,,,,,,,,https://hojyokin-portal.jp/subsidies/61966,,unknown,partial,補助金ポータル
長野県,長野県飯田市：「飯田市奨学金返還支援事業補助金」,2026,,,就労・雇用,,,360000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/61935,,unknown,partial,補助金ポータル
長野県,長野県上田市：「ブランディング支援事業補助金」（令和7年度）,2026,,,地域コミュニティ,,,4000000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/61923,,active,partial,補助金ポータル
長野県,長野県飯田市：「飯田市企業採用動画制作事業補助金」,2026,,,就労・雇用,,,100000,,2025-09-30,9,,,,,,,,https://hojyokin-portal.jp/subsidies/61920,,unknown,partial,補助金ポータル
福島県,福島県：「福島水素サプライチェーン構築事業（福島水素配送支援事業...,2026,,,その他,,,100000,,2025-08-07,8,,,,,,,,https://hojyokin-portal.jp/subsidies/61915,,unknown,partial,補助金ポータル
福島県,福島県：「福島水素サプライチェーン構築事業（福島水素活用関連機器...,2026,,,環境・気候変動,,,50000000,,2025-08-07,8,,,,,,,,https://hojyokin-portal.jp/subsidies/61897,,unknown,partial,補助金ポータル
岐阜県,岐阜県各務原市：「各務原市若者人材確保のためのWeb対策支援補助...,2026,,,就労・雇用,,,250000,,2025-04-01,4,,,,,,,,https://hojyokin-portal.jp/subsidies/61885,,unknown,partial,補助金ポータル
全国,「多文化共生のまちづくり促進事業」,2026,,,外国人・多文化共生|地域コミュニティ|まちづくり|文化・芸術|防災・減災|国際協力,,,4000000,,2025-07-14,7,,,,,,,,https://hojyokin-portal.jp/subsidies/61776,,unknown,partial,補助金ポータル
全国,「省エネルギー投資促進支援事業費補助金」≪3次公募≫（令和7年度...,2026,,,その他,,2025,2025,,2025-08-13,8,,,,,,,,https://hojyokin-portal.jp/subsidies/61762,,unknown,partial,補助金ポータル
広島県,広島県福山市：「2025年度奨学金返済支援制度導入促進事業補助金...,2026,,,地域コミュニティ|就労・雇用,,,360000,,2026-02-27,2,,,,,,,,https://hojyokin-portal.jp/subsidies/61749,,unknown,partial,補助金ポータル
広島県,広島県福山市：「兼業・副業人材活用事業補助金」（令和7年度）,2026,,,就労・雇用,,,200000,,2026-02-27,2,,,,,,,,https://hojyokin-portal.jp/subsidies/61745,,unknown,partial,補助金ポータル
沖縄県,沖縄県宜野湾市：「地域間連携・交流イベント助成事業」（令和7年度...,2026,,,地域コミュニティ|まちづくり,,2025,2025,,2025-08-29,8,,,,,,,,https://hojyokin-portal.jp/subsidies/61739,,unknown,partial,補助金ポータル
沖縄県,沖縄県西原町：「地域間連携・交流イベント助成事業」（令和7年度）,2026,,,地域コミュニティ|まちづくり,,,50000,,2025-08-25,8,,,,,,,,https://hojyokin-portal.jp/subsidies/61738,,unknown,partial,補助金ポータル
沖縄県,沖縄県中部広域圏：「令和6年度地域間連携・交流イベント助成事業」...,2026,,,地域コミュニティ|まちづくり,,2025,2025,,2025-09-12,9,,,,,,,,https://hojyokin-portal.jp/subsidies/61737,,unknown,partial,補助金ポータル
沖縄県,沖縄県沖縄市：「地域間連携・交流イベント助成事業」（令和7年度）,2026,,,地域コミュニティ|まちづくり,,2025,2025,,2025-09-01,9,,,,,,,,https://hojyokin-portal.jp/subsidies/61736,,unknown,partial,補助金ポータル
